"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","19641","NA","['D', 'A', 'B', 'C']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","14010","58","NA","NA","1","19641","1"
"NA","NA","100","2985","D","['D', 'A', 'B', 'C']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2985","58","NA","NA","1","2985","1"
"NA","NA","50","2988","D","['D', 'A', 'B', 'C']","0","1","z","8","NA","practice","1","None","NA","NA","NA","2991","58","NA","NA","1","5976","2"
"NA","NA","33.3333333333","2988.66666667","D","['D', 'A', 'B', 'C']","0","1","z","6","NA","practice","1","None","NA","NA","NA","2990","58","NA","NA","1","8966","3"
"NA","NA","50","2899.75","D","['D', 'A', 'B', 'C']","1","1","z","5","NA","practice","1","z","NA","NA","NA","2633","58","NA","NA","2","11599","4"
"NA","NA","60","2660.4","D","['D', 'A', 'B', 'C']","1","1","m","7","NA","practice","1","m","NA","NA","NA","1703","58","NA","NA","3","13302","5"
"NA","NA","66.6666666667","2599.66666667","D","['D', 'A', 'B', 'C']","1","1","m","4","NA","practice","1","m","NA","NA","NA","2296","58","NA","NA","4","15598","6"
"NA","NA","71.4285714286","2463.57142857","D","['D', 'A', 'B', 'C']","1","1","z","7","NA","practice","1","z","NA","NA","NA","1647","58","NA","NA","5","17245","7"
"NA","NA","75","2399.5","D","['D', 'A', 'B', 'C']","1","1","m","6","NA","practice","1","m","NA","NA","NA","1951","58","NA","NA","6","19196","8"
"NA","NA","77.7777777778","2328.11111111","D","['D', 'A', 'B', 'C']","1","1","z","4","NA","practice","1","z","NA","NA","NA","1757","58","NA","NA","7","20953","9"
"NA","NA","80","2251.6","D","['D', 'A', 'B', 'C']","1","1","z","1","NA","practice","1","z","NA","NA","NA","1563","58","NA","NA","8","22516","10"
"NA","NA","81.8181818182","2138.18181818","D","['D', 'A', 'B', 'C']","1","1","m","8","NA","practice","1","m","NA","NA","NA","1004","58","NA","NA","9","23520","11"
"NA","NA","100","2991","D","['D', 'A', 'B', 'C']","1","1","None","3","NA","study","0","None","NA","NA","NA","2991","58","culprit","NA","1","2991","1"
"NA","NA","100","2297.5","D","['D', 'A', 'B', 'C']","1","1","M","3","NA","study","0","m","NA","NA","NA","1604","58","creeper","NA","2","4595","2"
"NA","NA","100","2213.33333333","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","2045","58","smuggle","NA","3","6640","3"
"NA","NA","100","2042.5","D","['D', 'A', 'B', 'C']","1","1","M","8","NA","study","0","m","NA","NA","NA","1530","58","comical","NA","4","8170","4"
"NA","NA","100","1896.8","D","['D', 'A', 'B', 'C']","1","1","Z","6","NA","study","0","z","NA","NA","NA","1314","58","stealth","NA","5","9484","5"
"NA","NA","100","1871.16666667","D","['D', 'A', 'B', 'C']","1","1","Z","5","NA","study","0","z","NA","NA","NA","1743","58","slapper","NA","6","11227","6"
