"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","5609","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","6154","46","NA","NA","1","5609","1"
"NA","NA","100","2985","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2985","46","NA","NA","1","2985","1"
"NA","NA","50","2988","C","['C', 'D', 'A', 'B']","0","1","z","8","NA","practice","1","None","NA","NA","NA","2991","46","NA","NA","1","5976","2"
"NA","NA","66.6666666667","2803.66666667","C","['C', 'D', 'A', 'B']","1","1","z","6","NA","practice","1","z","NA","NA","NA","2435","46","NA","NA","2","8411","3"
"NA","NA","75","2641.5","C","['C', 'D', 'A', 'B']","1","1","z","5","NA","practice","1","z","NA","NA","NA","2155","46","NA","NA","3","10566","4"
"NA","NA","80","2354.6","C","['C', 'D', 'A', 'B']","1","1","m","7","NA","practice","1","m","NA","NA","NA","1207","46","NA","NA","4","11773","5"
"NA","NA","83.3333333333","2156.33333333","C","['C', 'D', 'A', 'B']","1","1","m","4","NA","practice","1","m","NA","NA","NA","1165","46","NA","NA","5","12938","6"
"NA","NA","85.7142857143","2001.14285714","C","['C', 'D', 'A', 'B']","1","1","z","7","NA","practice","1","z","NA","NA","NA","1070","46","NA","NA","6","14008","7"
"NA","NA","87.5","1883.5","C","['C', 'D', 'A', 'B']","1","1","m","6","NA","practice","1","m","NA","NA","NA","1060","46","NA","NA","7","15068","8"
"NA","NA","88.8888888889","1788.66666667","C","['C', 'D', 'A', 'B']","1","1","z","4","NA","practice","1","z","NA","NA","NA","1030","46","NA","NA","8","16098","9"
"NA","NA","90","1754.2","C","['C', 'D', 'A', 'B']","1","1","z","1","NA","practice","1","z","NA","NA","NA","1444","46","NA","NA","9","17542","10"
"NA","NA","100","2992","C","['C', 'D', 'A', 'B']","1","1","None","7","NA","study","0","None","NA","NA","NA","2992","46","peephole","NA","1","2992","1"
"NA","NA","100","2841","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","2690","46","immobility","NA","2","5682","2"
"NA","NA","100","2365.33333333","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","1414","46","evolve","NA","3","7096","3"
"NA","NA","100","2021","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","988","46","lockup","NA","4","8084","4"
"NA","NA","100","1863.8","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","1235","46","declare","NA","5","9319","5"
"NA","NA","100","1773.5","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","1322","46","sportswear","NA","6","10641","6"
"NA","NA","100","1663.85714286","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","1006","46","sleepless","NA","7","11647","7"
"NA","NA","100","1563.375","C","['C', 'D', 'A', 'B']","1","1","Z","9","NA","study","0","z","NA","NA","NA","860","46","pause","NA","8","12507","8"
"NA","NA","100","1484.44444444","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","853","46","promise","NA","9","13360","9"
"NA","NA","100","1467.1","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","1311","46","coagulant","NA","10","14671","10"
"NA","NA","100","1398.18181818","C","['C', 'D', 'A', 'B']","1","1","M","8","NA","study","0","m","NA","NA","NA","709","46","impotent","NA","11","15380","11"
"NA","NA","100","1367","C","['C', 'D', 'A', 'B']","1","1","Z","4","NA","study","0","z","NA","NA","NA","1024","46","amazing","NA","12","16404","12"
"NA","NA","100","1369","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","1393","46","hysterical","NA","13","17797","13"
"NA","NA","100","1382","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","1551","46","vagrant","NA","14","19348","14"
"NA","NA","100","1370.46666667","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","1209","46","gape","NA","15","20557","15"
"NA","NA","100","1388.9375","C","['C', 'D', 'A', 'B']","1","1","M","4","NA","study","0","m","NA","NA","NA","1666","46","bullhorn","NA","16","22223","16"
"NA","NA","100","1356.70588235","C","['C', 'D', 'A', 'B']","1","1","Z","5","NA","study","0","z","NA","NA","NA","841","46","darn","NA","17","23064","17"
"NA","NA","100","1323.22222222","C","['C', 'D', 'A', 'B']","1","1","M","5","NA","study","0","m","NA","NA","NA","754","46","downpour","NA","18","23818","18"
"NA","NA","100","1296.94736842","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","824","46","barefaced","NA","19","24642","19"
"NA","NA","100","1269.9","C","['C', 'D', 'A', 'B']","1","1","M","4","NA","study","0","m","NA","NA","NA","756","46","cabling","NA","20","25398","20"
"NA","NA","100","1238.95238095","C","['C', 'D', 'A', 'B']","1","1","Z","2","NA","study","0","z","NA","NA","NA","620","46","resentful","NA","21","26018","21"
"NA","NA","100","1216.59090909","C","['C', 'D', 'A', 'B']","1","1","Z","5","NA","study","0","z","NA","NA","NA","747","46","allergist","NA","22","26765","22"
"NA","NA","100","1194.43478261","C","['C', 'D', 'A', 'B']","1","1","M","5","NA","study","0","m","NA","NA","NA","707","46","void","NA","23","27472","23"
"NA","NA","100","1208.75","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","1538","46","limit","NA","24","29010","24"
"NA","NA","100","1196.4","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","900","46","schoolyard","NA","25","29910","25"
"NA","NA","100","1175.73076923","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","659","46","clicker","NA","26","30569","26"
"NA","NA","100","1153.22222222","C","['C', 'D', 'A', 'B']","1","1","M","4","NA","study","0","m","NA","NA","NA","568","46","codebook","NA","27","31137","27"
"NA","NA","100","1133.14285714","C","['C', 'D', 'A', 'B']","1","1","Z","2","NA","study","0","z","NA","NA","NA","591","46","beckon","NA","28","31728","28"
"NA","NA","100","1130.17241379","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","1047","46","amid","NA","29","32775","29"
"NA","NA","100","1116.06666667","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","707","46","bonkers","NA","30","33482","30"
"NA","NA","100","1105.64516129","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","793","46","adorn","NA","31","34275","31"
"NA","NA","100","1093.875","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","729","46","mimosa","NA","32","35004","32"
"NA","NA","100","1079.51515152","C","['C', 'D', 'A', 'B']","1","1","Z","8","NA","study","0","z","NA","NA","NA","620","46","oxblood","NA","33","35624","33"
"NA","NA","100","1066.70588235","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","644","46","saccharin","NA","34","36268","34"
"NA","NA","100","1063.14285714","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","942","46","reassure","NA","35","37210","35"
"NA","NA","100","1104.11111111","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","2538","46","relaxed","NA","36","39748","36"
"NA","NA","100","1100.59459459","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","974","46","supportive","NA","37","40722","37"
"NA","NA","100","1092.86842105","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","807","46","uncertain","NA","38","41529","38"
"NA","NA","100","1083.30769231","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","720","46","crux","NA","39","42249","39"
"NA","NA","100","1079.725","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","940","46","headpiece","NA","40","43189","40"
"NA","NA","100","1073.56097561","C","['C', 'D', 'A', 'B']","1","1","M","5","NA","study","0","m","NA","NA","NA","827","46","peacemaker","NA","41","44016","41"
"NA","NA","100","1067.92857143","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","837","46","elixir","NA","42","44853","42"
"NA","NA","100","1062.62790698","C","['C', 'D', 'A', 'B']","1","1","Z","6","NA","study","0","z","NA","NA","NA","840","46","gleam","NA","43","45693","43"
