"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","49017","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","12186","37","NA","NA","1","49017","1"
"NA","NA","100","2976","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2976","37","NA","NA","1","2976","1"
"NA","NA","100","2102.5","C","['C', 'D', 'A', 'B']","1","1","z","8","NA","practice","1","z","NA","NA","NA","1229","37","NA","NA","2","4205","2"
"NA","NA","100","1989.66666667","C","['C', 'D', 'A', 'B']","1","1","z","6","NA","practice","1","z","NA","NA","NA","1764","37","NA","NA","3","5969","3"
"NA","NA","100","1727.25","C","['C', 'D', 'A', 'B']","1","1","z","5","NA","practice","1","z","NA","NA","NA","940","37","NA","NA","4","6909","4"
"NA","NA","80","1979.8","C","['C', 'D', 'A', 'B']","0","1","m","7","NA","practice","1","None","NA","NA","NA","2990","37","NA","NA","4","9899","5"
"NA","NA","66.6666666667","2148.33333333","C","['C', 'D', 'A', 'B']","0","1","m","4","NA","practice","1","None","NA","NA","NA","2991","37","NA","NA","4","12890","6"
"NA","NA","71.4285714286","1953.85714286","C","['C', 'D', 'A', 'B']","1","1","z","7","NA","practice","1","z","NA","NA","NA","787","37","NA","NA","5","13677","7"
"NA","NA","62.5","2083.5","C","['C', 'D', 'A', 'B']","0","1","m","6","NA","practice","1","None","NA","NA","NA","2991","37","NA","NA","5","16668","8"
"NA","NA","66.6666666667","1920.88888889","C","['C', 'D', 'A', 'B']","1","1","z","4","NA","practice","1","z","NA","NA","NA","620","37","NA","NA","6","17288","9"
"NA","NA","70","1796.1","C","['C', 'D', 'A', 'B']","1","1","z","1","NA","practice","1","z","NA","NA","NA","673","37","NA","NA","7","17961","10"
"NA","NA","63.6363636364","1904.72727273","C","['C', 'D', 'A', 'B']","0","1","m","8","NA","practice","1","None","NA","NA","NA","2991","37","NA","NA","7","20952","11"
"NA","NA","66.6666666667","1788.5","C","['C', 'D', 'A', 'B']","1","1","z","3","NA","practice","1","z","NA","NA","NA","510","37","NA","NA","8","21462","12"
"NA","NA","61.5384615385","1881.07692308","C","['C', 'D', 'A', 'B']","0","1","m","3","NA","practice","1","None","NA","NA","NA","2992","37","NA","NA","8","24454","13"
