"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","1613","NA","['D', 'A', 'B', 'C']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","2222","61","NA","NA","1","1613","1"
"NA","NA","100","2974","D","['D', 'A', 'B', 'C']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2974","61","NA","NA","1","2974","1"
"NA","NA","100","2141","D","['D', 'A', 'B', 'C']","1","1","z","8","NA","practice","1","z","NA","NA","NA","1308","61","NA","NA","2","4282","2"
"NA","NA","100","1853","D","['D', 'A', 'B', 'C']","1","1","z","6","NA","practice","1","z","NA","NA","NA","1277","61","NA","NA","3","5559","3"
"NA","NA","100","1773.5","D","['D', 'A', 'B', 'C']","1","1","z","5","NA","practice","1","z","NA","NA","NA","1535","61","NA","NA","4","7094","4"
"NA","NA","100","1640.8","D","['D', 'A', 'B', 'C']","1","1","m","7","NA","practice","1","m","NA","NA","NA","1110","61","NA","NA","5","8204","5"
"NA","NA","100","1532.16666667","D","['D', 'A', 'B', 'C']","1","1","m","4","NA","practice","1","m","NA","NA","NA","989","61","NA","NA","6","9193","6"
"NA","NA","100","1435.71428571","D","['D', 'A', 'B', 'C']","1","1","z","7","NA","practice","1","z","NA","NA","NA","857","61","NA","NA","7","10050","7"
"NA","NA","100","1378.125","D","['D', 'A', 'B', 'C']","1","1","m","6","NA","practice","1","m","NA","NA","NA","975","61","NA","NA","8","11025","8"
"NA","NA","100","2990","D","['D', 'A', 'B', 'C']","1","1","None","4","NA","study","0","None","NA","NA","NA","2990","61","stunner","NA","1","2990","1"
"NA","NA","100","2437","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","1884","61","callous","NA","2","4874","2"
"NA","NA","100","1912","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","862","61","wrangle","NA","3","5736","3"
"NA","NA","100","1828.5","D","['D', 'A', 'B', 'C']","1","1","Z","3","NA","study","0","z","NA","NA","NA","1578","61","persist","NA","4","7314","4"
"NA","NA","100","1672","D","['D', 'A', 'B', 'C']","1","1","M","3","NA","study","0","m","NA","NA","NA","1046","61","reunion","NA","5","8360","5"
"NA","NA","100","1494.33333333","D","['D', 'A', 'B', 'C']","1","1","M","8","NA","study","0","m","NA","NA","NA","606","61","furnish","NA","6","8966","6"
"NA","NA","100","1539.42857143","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","1810","61","thermal","NA","7","10776","7"
"NA","NA","100","1518.5","D","['D', 'A', 'B', 'C']","1","1","M","8","NA","study","0","m","NA","NA","NA","1372","61","growler","NA","8","12148","8"
"NA","NA","100","1485.77777778","D","['D', 'A', 'B', 'C']","1","1","Z","7","NA","study","0","z","NA","NA","NA","1224","61","crusade","NA","9","13372","9"
"NA","NA","100","1438.1","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","1009","61","glimmer","NA","10","14381","10"
"NA","NA","100","1403.72727273","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","1060","61","manhunt","NA","11","15441","11"
"NA","NA","100","1358.16666667","D","['D', 'A', 'B', 'C']","1","1","M","8","NA","study","0","m","NA","NA","NA","857","61","coinage","NA","12","16298","12"
"NA","NA","100","1328.53846154","D","['D', 'A', 'B', 'C']","1","1","Z","1","NA","study","0","z","NA","NA","NA","973","61","diocese","NA","13","17271","13"
"NA","NA","100","1284.42857143","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","711","61","oversee","NA","14","17982","14"
"NA","NA","100","1243.66666667","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","673","61","agility","NA","15","18655","15"
"NA","NA","100","1244.375","D","['D', 'A', 'B', 'C']","1","1","M","7","NA","study","0","m","NA","NA","NA","1255","61","webbing","NA","16","19910","16"
"NA","NA","100","1225.76470588","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","928","61","rampage","NA","17","20838","17"
"NA","NA","100","1208","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","906","61","rebirth","NA","18","21744","18"
"NA","NA","100","1187.10526316","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","811","61","inflict","NA","19","22555","19"
"NA","NA","100","1171.65","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","878","61","dictate","NA","20","23433","20"
"NA","NA","100","1174.57142857","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","1233","61","pounder","NA","21","24666","21"
"NA","NA","100","1161.59090909","D","['D', 'A', 'B', 'C']","1","1","Z","8","NA","study","0","z","NA","NA","NA","889","61","bristle","NA","22","25555","22"
"NA","NA","100","1141.30434783","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","695","61","ailment","NA","23","26250","23"
"NA","NA","100","1146.25","D","['D', 'A', 'B', 'C']","1","1","Z","1","NA","study","0","z","NA","NA","NA","1260","61","bonanza","NA","24","27510","24"
"NA","NA","100","1132.4","D","['D', 'A', 'B', 'C']","1","1","M","7","NA","study","0","m","NA","NA","NA","800","61","rupture","NA","25","28310","25"
"NA","NA","100","1119.38461538","D","['D', 'A', 'B', 'C']","1","1","M","3","NA","study","0","m","NA","NA","NA","794","61","distort","NA","26","29104","26"
"NA","NA","100","1101.03703704","D","['D', 'A', 'B', 'C']","1","1","M","3","NA","study","0","m","NA","NA","NA","624","61","bubonic","NA","27","29728","27"
"NA","NA","100","1082.57142857","D","['D', 'A', 'B', 'C']","1","1","M","7","NA","study","0","m","NA","NA","NA","584","61","shimmer","NA","28","30312","28"
"NA","NA","100","1069.13793103","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","693","61","quintet","NA","29","31005","29"
"NA","NA","100","1053.03333333","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","586","61","defiant","NA","30","31591","30"
"NA","NA","100","1060.61290323","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","1288","61","warpath","NA","31","32879","31"
"NA","NA","100","1048.75","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","681","61","imagery","NA","32","33560","32"
"NA","NA","100","1041.24242424","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","801","61","refrain","NA","33","34361","33"
"NA","NA","100","1030.61764706","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","680","61","curdled","NA","34","35041","34"
"NA","NA","100","1029.85714286","D","['D', 'A', 'B', 'C']","1","1","Z","2","NA","study","0","z","NA","NA","NA","1004","61","stammer","NA","35","36045","35"
"NA","NA","100","1025.97222222","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","890","61","pruning","NA","36","36935","36"
"NA","NA","100","1016.08108108","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","660","61","bribery","NA","37","37595","37"
"NA","NA","100","1010.18421053","D","['D', 'A', 'B', 'C']","1","1","M","6","NA","study","0","m","NA","NA","NA","792","61","airbase","NA","38","38387","38"
"NA","NA","100","1001.8974359","D","['D', 'A', 'B', 'C']","1","1","Z","3","NA","study","0","z","NA","NA","NA","687","61","migrate","NA","39","39074","39"
"NA","NA","100","994.675","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","713","61","zoology","NA","40","39787","40"
"NA","NA","100","989.317073171","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","775","61","capsize","NA","41","40562","41"
"NA","NA","100","989.476190476","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","996","61","showman","NA","42","41558","42"
"NA","NA","100","980.186046512","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","590","61","yardage","NA","43","42148","43"
"NA","NA","100","974.113636364","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","713","61","bloated","NA","44","42861","44"
"NA","NA","100","976","D","['D', 'A', 'B', 'C']","1","1","M","8","NA","study","0","m","NA","NA","NA","1059","61","charter","NA","45","43920","45"
"NA","NA","100","969.673913043","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","685","61","trilogy","NA","46","44605","46"
"NA","NA","100","962.170212766","D","['D', 'A', 'B', 'C']","1","1","Z","7","NA","study","0","z","NA","NA","NA","617","61","frontal","NA","47","45222","47"
"NA","NA","100","956.166666667","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","674","61","gallant","NA","48","45896","48"
"NA","NA","100","953.163265306","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","809","61","prodigy","NA","49","46705","49"
"NA","NA","100","959.84","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","1287","61","pliable","NA","50","47992","50"
"NA","NA","100","953","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","611","61","launder","NA","51","48603","51"
"NA","NA","100","952.5","D","['D', 'A', 'B', 'C']","1","1","Z","5","NA","study","0","z","NA","NA","NA","927","61","inferno","NA","52","49530","52"
"NA","NA","100","943.547169811","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","478","61","algebra","NA","53","50008","53"
"NA","NA","100","943.074074074","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","918","61","jackass","NA","54","50926","54"
"NA","NA","100","942.981818182","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","938","61","conquer","NA","55","51864","55"
"NA","NA","100","947.839285714","D","['D', 'A', 'B', 'C']","1","1","M","6","NA","study","0","m","NA","NA","NA","1215","61","density","NA","56","53079","56"
"NA","NA","100","944.754385965","D","['D', 'A', 'B', 'C']","1","1","Z","6","NA","study","0","z","NA","NA","NA","772","61","starchy","NA","57","53851","57"
"NA","NA","100","942.965517241","D","['D', 'A', 'B', 'C']","1","1","Z","1","NA","study","0","z","NA","NA","NA","841","61","editing","NA","58","54692","58"
"NA","NA","100","937.728813559","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","634","61","charred","NA","59","55326","59"
"NA","NA","100","937.416666667","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","919","61","twitchy","NA","60","56245","60"
"NA","1 + 4 + 2 = ?","100","937.416666667","D","['D', 'A', 'B', 'C']","undefined","1","7","9","NA","retention","0","7","NA","NA","NA","10505","61","twitchy","NA","60","56245","60"
