"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","6269","NA","['D', 'A', 'B', 'C']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","7101","64","NA","NA","1","6269","1"
"NA","NA","100","2988","D","['D', 'A', 'B', 'C']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2988","64","NA","NA","1","2988","1"
"NA","NA","100","2187.5","D","['D', 'A', 'B', 'C']","1","1","z","8","NA","practice","1","z","NA","NA","NA","1387","64","NA","NA","2","4375","2"
"NA","NA","100","1898.66666667","D","['D', 'A', 'B', 'C']","1","1","z","6","NA","practice","1","z","NA","NA","NA","1321","64","NA","NA","3","5696","3"
"NA","NA","100","1668","D","['D', 'A', 'B', 'C']","1","1","z","5","NA","practice","1","z","NA","NA","NA","976","64","NA","NA","4","6672","4"
"NA","NA","100","1524","D","['D', 'A', 'B', 'C']","1","1","m","7","NA","practice","1","m","NA","NA","NA","948","64","NA","NA","5","7620","5"
"NA","NA","100","1412.5","D","['D', 'A', 'B', 'C']","1","1","m","4","NA","practice","1","m","NA","NA","NA","855","64","NA","NA","6","8475","6"
"NA","NA","100","1373.57142857","D","['D', 'A', 'B', 'C']","1","1","z","7","NA","practice","1","z","NA","NA","NA","1140","64","NA","NA","7","9615","7"
"NA","NA","100","1307.5","D","['D', 'A', 'B', 'C']","1","1","m","6","NA","practice","1","m","NA","NA","NA","845","64","NA","NA","8","10460","8"
"NA","NA","100","2991","D","['D', 'A', 'B', 'C']","1","1","None","9","NA","study","0","None","NA","NA","NA","2991","64","voucher","NA","1","2991","1"
"NA","NA","100","1879.5","D","['D', 'A', 'B', 'C']","1","1","M","6","NA","study","0","m","NA","NA","NA","768","64","earshot","NA","2","3759","2"
"NA","NA","100","1537.33333333","D","['D', 'A', 'B', 'C']","1","1","Z","1","NA","study","0","z","NA","NA","NA","853","64","freebie","NA","3","4612","3"
"NA","NA","100","1315.75","D","['D', 'A', 'B', 'C']","1","1","M","8","NA","study","0","m","NA","NA","NA","651","64","refresh","NA","4","5263","4"
"NA","NA","100","1366.2","D","['D', 'A', 'B', 'C']","1","1","Z","7","NA","study","0","z","NA","NA","NA","1568","64","rickety","NA","5","6831","5"
"NA","NA","100","1318.5","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","1080","64","abiding","NA","6","7911","6"
"NA","NA","100","1309.57142857","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","1256","64","mileage","NA","7","9167","7"
"NA","NA","100","1307.75","D","['D', 'A', 'B', 'C']","1","1","Z","3","NA","study","0","z","NA","NA","NA","1295","64","flicker","NA","8","10462","8"
"NA","NA","100","1258.66666667","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","866","64","sopping","NA","9","11328","9"
"NA","NA","100","1225","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","922","64","pervert","NA","10","12250","10"
"NA","NA","100","1193.27272727","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","876","64","recycle","NA","11","13126","11"
"NA","NA","100","1171.91666667","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","937","64","appoint","NA","12","14063","12"
"NA","NA","100","1164.07692308","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","1070","64","sizable","NA","13","15133","13"
"NA","NA","100","1136.35714286","D","['D', 'A', 'B', 'C']","1","1","Z","3","NA","study","0","z","NA","NA","NA","776","64","bloomer","NA","14","15909","14"
"NA","NA","100","1134.2","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","1104","64","mongrel","NA","15","17013","15"
"NA","NA","100","1146.625","D","['D', 'A', 'B', 'C']","1","1","M","6","NA","study","0","m","NA","NA","NA","1333","64","bumpkin","NA","16","18346","16"
"NA","NA","100","1230.35294118","D","['D', 'A', 'B', 'C']","1","1","Z","2","NA","study","0","z","NA","NA","NA","2570","64","manmade","NA","17","20916","17"
"NA","NA","100","1219.05555556","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","1027","64","poacher","NA","18","21943","18"
"NA","NA","100","1189.15789474","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","651","64","outback","NA","19","22594","19"
"NA","NA","100","1176.55","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","937","64","excerpt","NA","20","23531","20"
"NA","NA","100","1154.33333333","D","['D', 'A', 'B', 'C']","1","1","Z","2","NA","study","0","z","NA","NA","NA","710","64","politic","NA","21","24241","21"
