"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","10808","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","space","NA","NA","NA","9882","43","NA","NA","1","10808","1"
"NA","NA","100","2987","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2987","43","NA","NA","1","2987","1"
"NA","NA","50","2572.5","C","['C', 'D', 'A', 'B']","0","1","z","8","NA","practice","1","m","NA","NA","NA","2158","43","NA","NA","1","5145","2"
"NA","NA","33.3333333333","2712","C","['C', 'D', 'A', 'B']","0","1","z","6","NA","practice","1","None","NA","NA","NA","2991","43","NA","NA","1","8136","3"
"NA","NA","50","2450.75","C","['C', 'D', 'A', 'B']","1","1","z","5","NA","practice","1","z","NA","NA","NA","1667","43","NA","NA","2","9803","4"
"NA","NA","40","2558.6","C","['C', 'D', 'A', 'B']","0","1","m","7","NA","practice","1","None","NA","NA","NA","2990","43","NA","NA","2","12793","5"
"NA","NA","50","2373.5","C","['C', 'D', 'A', 'B']","1","1","m","4","NA","practice","1","m","NA","NA","NA","1448","43","NA","NA","3","14241","6"
"NA","NA","57.1428571429","2202","C","['C', 'D', 'A', 'B']","1","1","z","7","NA","practice","1","z","NA","NA","NA","1173","43","NA","NA","4","15414","7"
"NA","NA","50","2285","C","['C', 'D', 'A', 'B']","0","1","m","6","NA","practice","1","z","NA","NA","NA","2866","43","NA","NA","4","18280","8"
"NA","NA","44.4444444444","2363.33333333","C","['C', 'D', 'A', 'B']","0","1","z","4","NA","practice","1","None","NA","NA","NA","2990","43","NA","NA","4","21270","9"
"NA","NA","50","2364.4","C","['C', 'D', 'A', 'B']","1","1","z","1","NA","practice","1","z","NA","NA","NA","2374","43","NA","NA","5","23644","10"
"NA","NA","54.5454545455","2287.27272727","C","['C', 'D', 'A', 'B']","1","1","m","8","NA","practice","1","m","NA","NA","NA","1516","43","NA","NA","6","25160","11"
