"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","14579","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","14409","36","NA","NA","1","14579","1"
"NA","NA","100","2984","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2984","36","NA","NA","1","2984","1"
"NA","NA","100","1978.5","C","['C', 'D', 'A', 'B']","1","1","z","8","NA","practice","1","z","NA","NA","NA","973","36","NA","NA","2","3957","2"
"NA","NA","100","1620.33333333","C","['C', 'D', 'A', 'B']","1","1","z","6","NA","practice","1","z","NA","NA","NA","904","36","NA","NA","3","4861","3"
"NA","NA","75","1447","C","['C', 'D', 'A', 'B']","0","1","z","5","NA","practice","1","m","NA","NA","NA","927","36","NA","NA","3","5788","4"
"NA","NA","80","1347.8","C","['C', 'D', 'A', 'B']","1","1","m","7","NA","practice","1","m","NA","NA","NA","951","36","NA","NA","4","6739","5"
"NA","NA","66.6666666667","1275","C","['C', 'D', 'A', 'B']","0","1","m","4","NA","practice","1","z","NA","NA","NA","911","36","NA","NA","4","7650","6"
"NA","NA","57.1428571429","1226.28571429","C","['C', 'D', 'A', 'B']","0","1","z","7","NA","practice","1","m","NA","NA","NA","934","36","NA","NA","4","8584","7"
"NA","NA","50","1170.375","C","['C', 'D', 'A', 'B']","0","1","m","6","NA","practice","1","z","NA","NA","NA","779","36","NA","NA","4","9363","8"
"NA","NA","55.5555555556","1193","C","['C', 'D', 'A', 'B']","1","1","z","4","NA","practice","1","z","NA","NA","NA","1374","36","NA","NA","5","10737","9"
"NA","NA","50","1205.9","C","['C', 'D', 'A', 'B']","0","1","z","1","NA","practice","1","m","NA","NA","NA","1322","36","NA","NA","5","12059","10"
"NA","NA","45.4545454545","1178.18181818","C","['C', 'D', 'A', 'B']","0","1","m","8","NA","practice","1","z","NA","NA","NA","901","36","NA","NA","5","12960","11"
"NA","NA","50","1234.33333333","C","['C', 'D', 'A', 'B']","1","1","z","3","NA","practice","1","z","NA","NA","NA","1852","36","NA","NA","6","14812","12"
"NA","NA","53.8461538462","1222.38461538","C","['C', 'D', 'A', 'B']","1","1","m","3","NA","practice","1","m","NA","NA","NA","1079","36","NA","NA","7","15891","13"
