"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","34264","NA","['D', 'A', 'B', 'C']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","8906","54","NA","NA","1","34264","1"
"NA","NA","100","2982","D","['D', 'A', 'B', 'C']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2982","54","NA","NA","1","2982","1"
"NA","NA","100","2379.5","D","['D', 'A', 'B', 'C']","1","1","z","8","NA","practice","1","z","NA","NA","NA","1777","54","NA","NA","2","4759","2"
"NA","NA","66.6666666667","2583.66666667","D","['D', 'A', 'B', 'C']","0","1","z","6","NA","practice","1","None","NA","NA","NA","2992","54","NA","NA","2","7751","3"
"NA","NA","75","2541.25","D","['D', 'A', 'B', 'C']","1","1","z","5","NA","practice","1","z","NA","NA","NA","2414","54","NA","NA","3","10165","4"
"NA","NA","80","2357.6","D","['D', 'A', 'B', 'C']","1","1","m","7","NA","practice","1","m","NA","NA","NA","1623","54","NA","NA","4","11788","5"
"NA","NA","83.3333333333","2234.66666667","D","['D', 'A', 'B', 'C']","1","1","m","4","NA","practice","1","m","NA","NA","NA","1620","54","NA","NA","5","13408","6"
"NA","NA","85.7142857143","2156.28571429","D","['D', 'A', 'B', 'C']","1","1","z","7","NA","practice","1","z","NA","NA","NA","1686","54","NA","NA","6","15094","7"
"NA","NA","87.5","2065.375","D","['D', 'A', 'B', 'C']","1","1","m","6","NA","practice","1","m","NA","NA","NA","1429","54","NA","NA","7","16523","8"
"NA","NA","88.8888888889","2053.33333333","D","['D', 'A', 'B', 'C']","1","1","z","4","NA","practice","1","z","NA","NA","NA","1957","54","NA","NA","8","18480","9"
"NA","NA","90","2040.2","D","['D', 'A', 'B', 'C']","1","1","z","1","NA","practice","1","z","NA","NA","NA","1922","54","NA","NA","9","20402","10"
"NA","NA","90.9090909091","1953.27272727","D","['D', 'A', 'B', 'C']","1","1","m","8","NA","practice","1","m","NA","NA","NA","1084","54","NA","NA","10","21486","11"
"NA","NA","100","2990","D","['D', 'A', 'B', 'C']","1","1","None","4","NA","study","0","None","NA","NA","NA","2990","54","lunatic","NA","1","2990","1"
"NA","NA","100","2195.5","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","1401","54","install","NA","2","4391","2"
"NA","NA","100","2114.33333333","D","['D', 'A', 'B', 'C']","1","1","Z","2","NA","study","0","z","NA","NA","NA","1952","54","execute","NA","3","6343","3"
"NA","NA","100","1919.5","D","['D', 'A', 'B', 'C']","1","1","Z","7","NA","study","0","z","NA","NA","NA","1335","54","dissect","NA","4","7678","4"
"NA","NA","100","1802.6","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","1335","54","parched","NA","5","9013","5"
"NA","NA","100","1753.83333333","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","1510","54","getaway","NA","6","10523","6"
"NA","NA","100","1665.57142857","D","['D', 'A', 'B', 'C']","1","1","M","3","NA","study","0","m","NA","NA","NA","1136","54","mastery","NA","7","11659","7"
"NA","NA","100","1596.25","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","1111","54","remodel","NA","8","12770","8"
"NA","NA","100","1524.77777778","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","953","54","streaky","NA","9","13723","9"
"NA","NA","100","1525.9","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","1536","54","haywire","NA","10","15259","10"
"NA","NA","100","1469","D","['D', 'A', 'B', 'C']","1","1","M","8","NA","study","0","m","NA","NA","NA","900","54","stardom","NA","11","16159","11"
"NA","NA","100","1447.5","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","1211","54","comical","NA","12","17370","12"
"NA","NA","100","1471.46153846","D","['D', 'A', 'B', 'C']","1","1","Z","6","NA","study","0","z","NA","NA","NA","1759","54","stealth","NA","13","19129","13"
"NA","NA","100","1448.71428571","D","['D', 'A', 'B', 'C']","1","1","Z","1","NA","study","0","z","NA","NA","NA","1153","54","nominee","NA","14","20282","14"
"NA","NA","100","1403.8","D","['D', 'A', 'B', 'C']","1","1","M","6","NA","study","0","m","NA","NA","NA","775","54","lawless","NA","15","21057","15"
"NA","NA","100","1396.6875","D","['D', 'A', 'B', 'C']","1","1","Z","3","NA","study","0","z","NA","NA","NA","1290","54","sensory","NA","16","22347","16"
"NA","NA","94.1176470588","1490.41176471","D","['D', 'A', 'B', 'C']","0","1","M","2","NA","study","0","None","NA","NA","NA","2990","54","discard","NA","16","25337","17"
"NA","NA","94.4444444444","1477.38888889","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","1256","54","radiant","NA","17","26593","18"
"NA","NA","94.7368421053","1487.05263158","D","['D', 'A', 'B', 'C']","1","1","Z","5","NA","study","0","z","NA","NA","NA","1661","54","slender","NA","18","28254","19"
"NA","NA","95","1449.65","D","['D', 'A', 'B', 'C']","1","1","M","8","NA","study","0","m","NA","NA","NA","739","54","lowlife","NA","19","28993","20"
"NA","NA","95.2380952381","1428.28571429","D","['D', 'A', 'B', 'C']","1","1","Z","1","NA","study","0","z","NA","NA","NA","1001","54","dormant","NA","20","29994","21"
"NA","NA","95.4545454545","1407.54545455","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","972","54","comedic","NA","21","30966","22"
"NA","NA","95.652173913","1396.91304348","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","1163","54","marbled","NA","22","32129","23"
"NA","NA","95.8333333333","1377.66666667","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","935","54","combust","NA","23","33064","24"
"NA","NA","96","1366.88","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","1108","54","squashy","NA","24","34172","25"
"NA","NA","96.1538461538","1356.46153846","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","1096","54","slapper","NA","25","35268","26"
"NA","NA","96.2962962963","1341.7037037","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","958","54","imaging","NA","26","36226","27"
"NA","NA","96.4285714286","1337.92857143","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","1236","54","upstage","NA","27","37462","28"
"NA","NA","96.5517241379","1321.13793103","D","['D', 'A', 'B', 'C']","1","1","Z","8","NA","study","0","z","NA","NA","NA","851","54","roundup","NA","28","38313","29"
"NA","NA","96.6666666667","1321.33333333","D","['D', 'A', 'B', 'C']","1","1","Z","2","NA","study","0","z","NA","NA","NA","1327","54","jittery","NA","29","39640","30"
"NA","NA","96.7741935484","1325.70967742","D","['D', 'A', 'B', 'C']","1","1","Z","6","NA","study","0","z","NA","NA","NA","1457","54","tumbler","NA","30","41097","31"
"NA","NA","96.875","1327.46875","D","['D', 'A', 'B', 'C']","1","1","Z","5","NA","study","0","z","NA","NA","NA","1382","54","gnarled","NA","31","42479","32"
"NA","NA","96.9696969697","1319.54545455","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","1066","54","grapple","NA","32","43545","33"
"NA","NA","97.0588235294","1306.17647059","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","865","54","surpass","NA","33","44410","34"
"NA","NA","97.1428571429","1304.68571429","D","['D', 'A', 'B', 'C']","1","1","Z","5","NA","study","0","z","NA","NA","NA","1254","54","culprit","NA","34","45664","35"
"NA","NA","97.2222222222","1300.33333333","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","1148","54","budding","NA","35","46812","36"
"NA","NA","97.2972972973","1284.86486486","D","['D', 'A', 'B', 'C']","1","1","Z","5","NA","study","0","z","NA","NA","NA","728","54","agitate","NA","36","47540","37"
"NA","NA","97.3684210526","1275.02631579","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","911","54","volumes","NA","37","48451","38"
"NA","NA","97.4358974359","1261.17948718","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","735","54","trample","NA","38","49186","39"
"NA","NA","97.5","1244.2","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","582","54","cruiser","NA","39","49768","40"
"NA","NA","97.5609756098","1228.7804878","D","['D', 'A', 'B', 'C']","1","1","M","3","NA","study","0","m","NA","NA","NA","612","54","creamed","NA","40","50380","41"
"NA","NA","97.619047619","1223","D","['D', 'A', 'B', 'C']","1","1","M","7","NA","study","0","m","NA","NA","NA","986","54","comrade","NA","41","51366","42"
"NA","NA","97.6744186047","1214.86046512","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","873","54","captive","NA","42","52239","43"
"NA","NA","97.7272727273","1212.61363636","D","['D', 'A', 'B', 'C']","1","1","M","7","NA","study","0","m","NA","NA","NA","1116","54","whaling","NA","43","53355","44"
"NA","NA","97.7777777778","1208.06666667","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","1008","54","vending","NA","44","54363","45"
"NA","NA","97.8260869565","1195.80434783","D","['D', 'A', 'B', 'C']","1","1","Z","1","NA","study","0","z","NA","NA","NA","644","54","glacial","NA","45","55007","46"
"NA","NA","97.8723404255","1200.80851064","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","1431","54","changer","NA","46","56438","47"
"NA","NA","97.9166666667","1206.35416667","D","['D', 'A', 'B', 'C']","1","1","M","2","NA","study","0","m","NA","NA","NA","1467","54","sponsor","NA","47","57905","48"
"NA","NA","97.9591836735","1193.08163265","D","['D', 'A', 'B', 'C']","1","1","Z","1","NA","study","0","z","NA","NA","NA","556","54","breeder","NA","48","58461","49"
"NA","NA","98","1182.22","D","['D', 'A', 'B', 'C']","1","1","M","7","NA","study","0","m","NA","NA","NA","650","54","hydrate","NA","49","59111","50"
"NA","NA","98.0392156863","1167.43137255","D","['D', 'A', 'B', 'C']","1","1","M","6","NA","study","0","m","NA","NA","NA","428","54","unarmed","NA","50","59539","51"
"NA","NA","98.0769230769","1158.17307692","D","['D', 'A', 'B', 'C']","1","1","Z","5","NA","study","0","z","NA","NA","NA","686","54","smuggle","NA","51","60225","52"
"NA","NA","98.1132075472","1153.75471698","D","['D', 'A', 'B', 'C']","1","1","M","3","NA","study","0","m","NA","NA","NA","924","54","creeper","NA","52","61149","53"
"NA","NA","98.1481481481","1153.07407407","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","1117","54","washout","NA","53","62266","54"
"NA","NA","98.1818181818","1154.52727273","D","['D', 'A', 'B', 'C']","1","1","M","6","NA","study","0","m","NA","NA","NA","1233","54","blowout","NA","54","63499","55"
"NA","NA","98.2142857143","1150.53571429","D","['D', 'A', 'B', 'C']","1","1","Z","3","NA","study","0","z","NA","NA","NA","931","54","testify","NA","55","64430","56"
"NA","NA","98.2456140351","1173.45614035","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","2457","54","twiddle","NA","56","66887","57"
"NA","NA","98.275862069","1163.39655172","D","['D', 'A', 'B', 'C']","1","1","Z","5","NA","study","0","z","NA","NA","NA","590","54","mislead","NA","57","67477","58"
"NA","NA","98.3050847458","1169.74576271","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","1538","54","prosper","NA","58","69015","59"
"NA","NA","98.3333333333","1171.71666667","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","1288","54","heathen","NA","59","70303","60"
"NA","4 - 0 + 8 = ?","98.3333333333","1171.71666667","D","['D', 'A', 'B', 'C']","undefined","1","12","4","NA","retention","0","12","NA","NA","NA","49303","54","heathen","NA","59","70303","60"
"NA","9 + 11 - 2 = ?","98.3333333333","1171.71666667","D","['D', 'A', 'B', 'C']","undefined","1","18","4","NA","retention","0","18","NA","NA","NA","49303","54","heathen","NA","59","70303","60"
"NA","9 + 12 - 3 = ?","98.3333333333","1171.71666667","D","['D', 'A', 'B', 'C']","undefined","1","18","4","NA","retention","0","18","NA","NA","NA","49303","54","heathen","NA","59","70303","60"
"NA","8 + 13 - 1 = ?","98.3333333333","1171.71666667","D","['D', 'A', 'B', 'C']","undefined","1","20","4","NA","retention","0","20","NA","NA","NA","49303","54","heathen","NA","59","70303","60"
"NA","7 + 7 - 1 = ?","98.3333333333","1171.71666667","D","['D', 'A', 'B', 'C']","undefined","1","13","4","NA","retention","0","13","NA","NA","NA","49303","54","heathen","NA","59","70303","60"
"NA","7 + 0 - 1 = ?","98.3333333333","1171.71666667","D","['D', 'A', 'B', 'C']","undefined","1","6","4","NA","retention","0","6","NA","NA","NA","49303","54","heathen","NA","59","70303","60"
"NA","8 - 3 + 12 = ?","98.3333333333","1171.71666667","D","['D', 'A', 'B', 'C']","undefined","1","17","4","NA","retention","0","17","NA","NA","NA","49303","54","heathen","NA","59","70303","60"
"NA","9 + 10 - 1 = ?","98.3333333333","1171.71666667","D","['D', 'A', 'B', 'C']","undefined","1","18","4","NA","retention","0","18","NA","NA","NA","49303","54","heathen","NA","59","70303","60"
"NA","6 - 4 + 20 = ?","100","5012","D","['D', 'A', 'B', 'C']","1","1","4;5;6","4","1","test","0","6","NA","NA","NA","5012","54","heathen","agitate","1","5012","1"
"NA","6 - 4 + 20 = ?","100","4523.5","D","['D', 'A', 'B', 'C']","1","1","1;2;3","4","0","test","0","2","NA","NA","NA","4035","54","heathen","flyover","2","9047","2"
"NA","6 - 4 + 20 = ?","100","3801.66666667","D","['D', 'A', 'B', 'C']","1","1","1;2;3","4","0","test","0","3","NA","NA","NA","2358","54","heathen","grating","3","11405","3"
"NA","6 - 4 + 20 = ?","100","3567.75","D","['D', 'A', 'B', 'C']","1","1","4;5;6","4","1","test","0","6","NA","NA","NA","2866","54","heathen","slapper","4","14271","4"
"NA","6 - 4 + 20 = ?","80","3434.4","D","['D', 'A', 'B', 'C']","0","1","1;2;3","4","0","test","0","4","NA","NA","NA","2901","54","heathen","rewrite","4","17172","5"
"NA","6 - 4 + 20 = ?","83.3333333333","3401.66666667","D","['D', 'A', 'B', 'C']","1","1","4;5;6","4","1","test","0","6","NA","NA","NA","3238","54","heathen","getaway","5","20410","6"
