"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","17164","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","space","NA","NA","NA","6013","46","NA","NA","1","17164","1"
"NA","NA","100","2980","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2980","46","NA","NA","1","2980","1"
"NA","NA","100","2032","C","['C', 'D', 'A', 'B']","1","1","z","8","NA","practice","1","z","NA","NA","NA","1084","46","NA","NA","2","4064","2"
"NA","NA","100","1560","C","['C', 'D', 'A', 'B']","1","1","z","6","NA","practice","1","z","NA","NA","NA","616","46","NA","NA","3","4680","3"
"NA","NA","100","1347","C","['C', 'D', 'A', 'B']","1","1","z","5","NA","practice","1","z","NA","NA","NA","708","46","NA","NA","4","5388","4"
"NA","NA","100","1212.4","C","['C', 'D', 'A', 'B']","1","1","m","7","NA","practice","1","m","NA","NA","NA","674","46","NA","NA","5","6062","5"
"NA","NA","100","1124.5","C","['C', 'D', 'A', 'B']","1","1","m","4","NA","practice","1","m","NA","NA","NA","685","46","NA","NA","6","6747","6"
"NA","NA","100","1045.57142857","C","['C', 'D', 'A', 'B']","1","1","z","7","NA","practice","1","z","NA","NA","NA","572","46","NA","NA","7","7319","7"
"NA","NA","100","1004.25","C","['C', 'D', 'A', 'B']","1","1","m","6","NA","practice","1","m","NA","NA","NA","715","46","NA","NA","8","8034","8"
"NA","NA","100","2991","C","['C', 'D', 'A', 'B']","1","1","None","7","NA","study","0","None","NA","NA","NA","2991","46","enough","NA","1","2991","1"
"NA","NA","100","1905","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","819","46","gorgeous","NA","2","3810","2"
"NA","NA","100","1488","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","654","46","guardrail","NA","3","4464","3"
"NA","NA","100","1267.75","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","607","46","tannery","NA","4","5071","4"
"NA","NA","100","1134.6","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","602","46","timecard","NA","5","5673","5"
"NA","NA","100","1097.33333333","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","911","46","midlife","NA","6","6584","6"
"NA","NA","100","1120","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","1256","46","corsage","NA","7","7840","7"
"NA","NA","100","1070.75","C","['C', 'D', 'A', 'B']","1","1","Z","9","NA","study","0","z","NA","NA","NA","726","46","torturer","NA","8","8566","8"
"NA","NA","100","1027.44444444","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","681","46","spearfish","NA","9","9247","9"
"NA","NA","100","1020.4","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","957","46","dumb","NA","10","10204","10"
"NA","NA","100","982.454545455","C","['C', 'D', 'A', 'B']","1","1","M","8","NA","study","0","m","NA","NA","NA","603","46","bereaved","NA","11","10807","11"
"NA","NA","100","958.916666667","C","['C', 'D', 'A', 'B']","1","1","Z","4","NA","study","0","z","NA","NA","NA","700","46","peepshow","NA","12","11507","12"
"NA","NA","100","931.230769231","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","599","46","login","NA","13","12106","13"
"NA","NA","100","906.214285714","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","581","46","dependent","NA","14","12687","14"
"NA","NA","100","887.666666667","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","628","46","cantina","NA","15","13315","15"
"NA","NA","93.75","1019.1875","C","['C', 'D', 'A', 'B']","0","1","M","4","NA","study","0","None","NA","NA","NA","2992","46","valid","NA","15","16307","16"
"NA","NA","94.1176470588","1020.35294118","C","['C', 'D', 'A', 'B']","1","1","Z","5","NA","study","0","z","NA","NA","NA","1039","46","cummerbund","NA","16","17346","17"
"NA","NA","94.4444444444","1005.61111111","C","['C', 'D', 'A', 'B']","1","1","M","5","NA","study","0","m","NA","NA","NA","755","46","scorn","NA","17","18101","18"
"NA","NA","94.7368421053","992.526315789","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","757","46","natural","NA","18","18858","19"
"NA","NA","95","972.9","C","['C', 'D', 'A', 'B']","1","1","M","4","NA","study","0","m","NA","NA","NA","600","46","inner","NA","19","19458","20"
"NA","NA","95.2380952381","962.761904762","C","['C', 'D', 'A', 'B']","1","1","Z","2","NA","study","0","z","NA","NA","NA","760","46","grazer","NA","20","20218","21"
"NA","NA","95.4545454545","1010.59090909","C","['C', 'D', 'A', 'B']","1","1","Z","5","NA","study","0","z","NA","NA","NA","2015","46","spirit","NA","21","22233","22"
"NA","NA","95.652173913","1036.52173913","C","['C', 'D', 'A', 'B']","1","1","M","5","NA","study","0","m","NA","NA","NA","1607","46","unexpected","NA","22","23840","23"
"NA","NA","95.8333333333","1027.54166667","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","821","46","paralegal","NA","23","24661","24"
"NA","NA","96","1030.08","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","1091","46","headphone","NA","24","25752","25"
"NA","NA","96.1538461538","1019.61538462","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","758","46","backless","NA","25","26510","26"
"NA","NA","96.2962962963","1003.85185185","C","['C', 'D', 'A', 'B']","1","1","M","4","NA","study","0","m","NA","NA","NA","594","46","naughty","NA","26","27104","27"
"NA","NA","96.4285714286","999.535714286","C","['C', 'D', 'A', 'B']","1","1","Z","2","NA","study","0","z","NA","NA","NA","883","46","changer","NA","27","27987","28"
"NA","NA","96.5517241379","990.965517241","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","751","46","urethane","NA","28","28738","29"
"NA","NA","96.6666666667","980.633333333","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","681","46","cryptogram","NA","29","29419","30"
"NA","NA","96.7741935484","968.387096774","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","601","46","dryness","NA","30","30020","31"
"NA","NA","96.875","955.96875","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","571","46","wherever","NA","31","30591","32"
"NA","NA","96.9696969697","952.393939394","C","['C', 'D', 'A', 'B']","1","1","Z","8","NA","study","0","z","NA","NA","NA","838","46","adequate","NA","32","31429","33"
"NA","NA","97.0588235294","966.588235294","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","1435","46","perfectly","NA","33","32864","34"
"NA","NA","97.1428571429","996.257142857","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","2005","46","breadfruit","NA","34","34869","35"
"NA","NA","97.2222222222","995.555555556","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","971","46","flaxseed","NA","35","35840","36"
"NA","NA","97.2972972973","991.486486486","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","845","46","sheathe","NA","36","36685","37"
"NA","NA","97.3684210526","978.894736842","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","513","46","edema","NA","37","37198","38"
"NA","NA","97.4358974359","968.256410256","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","564","46","condition","NA","38","37762","39"
"NA","NA","97.5","955.825","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","471","46","faith","NA","39","38233","40"
"NA","NA","97.5609756098","946.682926829","C","['C', 'D', 'A', 'B']","1","1","M","5","NA","study","0","m","NA","NA","NA","581","46","combo","NA","40","38814","41"
"NA","NA","97.619047619","947.547619048","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","983","46","extractor","NA","41","39797","42"
"NA","NA","97.6744186047","943.534883721","C","['C', 'D', 'A', 'B']","1","1","Z","6","NA","study","0","z","NA","NA","NA","775","46","prominent","NA","42","40572","43"
"NA","NA","97.7272727273","935.977272727","C","['C', 'D', 'A', 'B']","1","1","Z","2","NA","study","0","z","NA","NA","NA","611","46","bulky","NA","43","41183","44"
"NA","NA","97.7777777778","930.955555556","C","['C', 'D', 'A', 'B']","1","1","Z","9","NA","study","0","z","NA","NA","NA","710","46","hydrometer","NA","44","41893","45"
"NA","NA","97.8260869565","925.652173913","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","687","46","grappler","NA","45","42580","46"
"NA","NA","97.8723404255","918","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","566","46","hers","NA","46","43146","47"
"NA","NA","97.9166666667","915.125","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","780","46","fairytale","NA","47","43926","48"
"NA","NA","97.9591836735","908.510204082","C","['C', 'D', 'A', 'B']","1","1","M","8","NA","study","0","m","NA","NA","NA","591","46","affection","NA","48","44517","49"
"NA","NA","98","909.54","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","960","46","malformed","NA","49","45477","50"
"NA","NA","98.0392156863","903.254901961","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","589","46","pinnacle","NA","50","46066","51"
"NA","NA","98.0769230769","903.788461538","C","['C', 'D', 'A', 'B']","1","1","Z","8","NA","study","0","z","NA","NA","NA","931","46","extremity","NA","51","46997","52"
"NA","NA","98.1132075472","906.58490566","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","1052","46","heliport","NA","52","48049","53"
"NA","NA","98.1481481481","899.37037037","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","517","46","persuader","NA","53","48566","54"
"NA","NA","98.1818181818","906.109090909","C","['C', 'D', 'A', 'B']","1","1","M","4","NA","study","0","m","NA","NA","NA","1270","46","boring","NA","54","49836","55"
"NA","NA","98.2142857143","903.857142857","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","780","46","cruel","NA","55","50616","56"
"NA","NA","96.4912280702","940.456140351","C","['C', 'D', 'A', 'B']","0","1","M","1","NA","study","0","None","NA","NA","NA","2990","46","donate","NA","55","53606","57"
"NA","NA","96.5517241379","946.637931034","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","1299","46","supposed","NA","56","54905","58"
"NA","NA","96.6101694915","949.016949153","C","['C', 'D', 'A', 'B']","1","1","Z","9","NA","study","0","z","NA","NA","NA","1087","46","kerchief","NA","57","55992","59"
"NA","NA","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","1","1","M","4","NA","study","0","m","NA","NA","NA","2259","46","otherwise","NA","58","58251","60"
"NA","6 + 7 - 3 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","10","4","NA","retention","0","10","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","9 + 39 - 20 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","28","4","NA","retention","0","28","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","5 - 4 + 11 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","12","4","NA","retention","0","12","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","9 + 3 + 4 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","16","4","NA","retention","0","16","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","8 - 3 + 12 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","17","4","NA","retention","0","17","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","5 + 5 - 5 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","5","4","NA","retention","0","5","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","4 - 0 + 8 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","12","4","NA","retention","0","12","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","1 + 2 + 6 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","9","4","NA","retention","0","9","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","9 + 12 - 3 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","18","4","NA","retention","0","18","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","2 + 7 - 8 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","1","4","NA","retention","0","1","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
"NA","1 + 4 + 2 = ?","96.6666666667","970.85","C","['C', 'D', 'A', 'B']","undefined","1","7","4","NA","retention","0","7","NA","NA","NA","11633","46","otherwise","NA","58","58251","60"
