"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","5597","NA","['D', 'A', 'B', 'C']","undefined","1","NA","NA","NA","NA","NA","space","NA","NA","NA","2014","54","NA","NA","1","5597","1"
"NA","NA","100","2971","D","['D', 'A', 'B', 'C']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2971","54","NA","NA","1","2971","1"
"NA","NA","50","2981","D","['D', 'A', 'B', 'C']","0","1","z","8","NA","practice","1","None","NA","NA","NA","2991","54","NA","NA","1","5962","2"
"NA","NA","66.6666666667","2811.33333333","D","['D', 'A', 'B', 'C']","1","1","z","6","NA","practice","1","z","NA","NA","NA","2472","54","NA","NA","2","8434","3"
"NA","NA","75","2613","D","['D', 'A', 'B', 'C']","1","1","z","5","NA","practice","1","z","NA","NA","NA","2018","54","NA","NA","3","10452","4"
"NA","NA","80","2476.6","D","['D', 'A', 'B', 'C']","1","1","m","7","NA","practice","1","m","NA","NA","NA","1931","54","NA","NA","4","12383","5"
"NA","NA","83.3333333333","2245","D","['D', 'A', 'B', 'C']","1","1","m","4","NA","practice","1","m","NA","NA","NA","1087","54","NA","NA","5","13470","6"
"NA","NA","85.7142857143","2080.28571429","D","['D', 'A', 'B', 'C']","1","1","z","7","NA","practice","1","z","NA","NA","NA","1092","54","NA","NA","6","14562","7"
"NA","NA","87.5","1956.125","D","['D', 'A', 'B', 'C']","1","1","m","6","NA","practice","1","m","NA","NA","NA","1087","54","NA","NA","7","15649","8"
"NA","NA","88.8888888889","1839.44444444","D","['D', 'A', 'B', 'C']","1","1","z","4","NA","practice","1","z","NA","NA","NA","906","54","NA","NA","8","16555","9"
"NA","NA","90","1770.1","D","['D', 'A', 'B', 'C']","1","1","z","1","NA","practice","1","z","NA","NA","NA","1146","54","NA","NA","9","17701","10"
"NA","NA","100","2991","D","['D', 'A', 'B', 'C']","1","1","None","4","NA","study","0","None","NA","NA","NA","2991","54","slender","NA","1","2991","1"
"NA","NA","100","2330.5","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","1670","54","optical","NA","2","4661","2"
"NA","NA","100","2037.66666667","D","['D', 'A', 'B', 'C']","1","1","Z","2","NA","study","0","z","NA","NA","NA","1452","54","manhunt","NA","3","6113","3"
"NA","NA","100","1892.25","D","['D', 'A', 'B', 'C']","1","1","Z","7","NA","study","0","z","NA","NA","NA","1456","54","wrangle","NA","4","7569","4"
"NA","NA","100","1729","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","1076","54","scuffle","NA","5","8645","5"
"NA","NA","100","1664","D","['D', 'A', 'B', 'C']","1","1","M","9","NA","study","0","m","NA","NA","NA","1339","54","dormant","NA","6","9984","6"
"NA","NA","100","1592.85714286","D","['D', 'A', 'B', 'C']","1","1","M","3","NA","study","0","m","NA","NA","NA","1166","54","factual","NA","7","11150","7"
"NA","NA","100","1526.5","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","1062","54","probing","NA","8","12212","8"
"NA","NA","100","1518.66666667","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","1456","54","rickety","NA","9","13668","9"
"NA","NA","100","1460.6","D","['D', 'A', 'B', 'C']","1","1","Z","9","NA","study","0","z","NA","NA","NA","938","54","wording","NA","10","14606","10"
"NA","NA","100","1427.54545455","D","['D', 'A', 'B', 'C']","1","1","M","8","NA","study","0","m","NA","NA","NA","1097","54","pervert","NA","11","15703","11"
"NA","NA","100","1383.66666667","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","901","54","pinhead","NA","12","16604","12"
