"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","37544","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","10474","48","NA","NA","1","37544","1"
"NA","NA","100","2982","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2982","48","NA","NA","1","2982","1"
"NA","NA","100","2248.5","C","['C', 'D', 'A', 'B']","1","1","z","8","NA","practice","1","z","NA","NA","NA","1515","48","NA","NA","2","4497","2"
"NA","NA","100","1854","C","['C', 'D', 'A', 'B']","1","1","z","6","NA","practice","1","z","NA","NA","NA","1065","48","NA","NA","3","5562","3"
"NA","NA","100","1678.75","C","['C', 'D', 'A', 'B']","1","1","z","5","NA","practice","1","z","NA","NA","NA","1153","48","NA","NA","4","6715","4"
"NA","NA","100","1465","C","['C', 'D', 'A', 'B']","1","1","m","7","NA","practice","1","m","NA","NA","NA","610","48","NA","NA","5","7325","5"
"NA","NA","100","1301.33333333","C","['C', 'D', 'A', 'B']","1","1","m","4","NA","practice","1","m","NA","NA","NA","483","48","NA","NA","6","7808","6"
"NA","NA","100","1201.28571429","C","['C', 'D', 'A', 'B']","1","1","z","7","NA","practice","1","z","NA","NA","NA","601","48","NA","NA","7","8409","7"
"NA","NA","100","1122.625","C","['C', 'D', 'A', 'B']","1","1","m","6","NA","practice","1","m","NA","NA","NA","572","48","NA","NA","8","8981","8"
"NA","NA","100","2992","C","['C', 'D', 'A', 'B']","1","1","None","7","NA","study","0","None","NA","NA","NA","2992","48","spirit","NA","1","2992","1"
"NA","NA","100","2049","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","1106","48","valid","NA","2","4098","2"
"NA","NA","100","1700","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","1002","48","edema","NA","3","5100","3"
"NA","NA","100","1414.25","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","557","48","grappler","NA","4","5657","4"
"NA","NA","100","1243.6","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","561","48","backless","NA","5","6218","5"
"NA","NA","100","1392.66666667","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","2138","48","condition","NA","6","8356","6"
"NA","NA","100","1370","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","1234","48","dumb","NA","7","9590","7"
"NA","NA","100","1283.75","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","680","48","unexpected","NA","8","10270","8"
"NA","NA","100","1207","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","593","48","perfectly","NA","9","10863","9"
"NA","NA","100","1140.9","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","546","48","extractor","NA","10","11409","10"
"NA","NA","100","1091.36363636","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","596","48","malformed","NA","11","12005","11"
"NA","NA","100","1030.91666667","C","['C', 'D', 'A', 'B']","1","1","Z","5","NA","study","0","z","NA","NA","NA","366","48","enough","NA","12","12371","12"
"NA","NA","100","993.692307692","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","547","48","tannery","NA","13","12918","13"
"NA","NA","100","956.642857143","C","['C', 'D', 'A', 'B']","1","1","Z","4","NA","study","0","z","NA","NA","NA","475","48","changer","NA","14","13393","14"
"NA","NA","93.3333333333","949.266666667","C","['C', 'D', 'A', 'B']","0","1","Z","8","NA","study","0","m","NA","NA","NA","846","48","extremity","NA","14","14239","15"
"NA","NA","93.75","929.375","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","631","48","sheathe","NA","15","14870","16"
"NA","NA","94.1176470588","907.352941176","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","555","48","cummerbund","NA","16","15425","17"
"NA","NA","94.4444444444","890.611111111","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","606","48","urethane","NA","17","16031","18"
"NA","NA","94.7368421053","911.105263158","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","1280","48","headphone","NA","18","17311","19"
"NA","NA","95","892.55","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","540","48","gorgeous","NA","19","17851","20"
"NA","NA","95.2380952381","878.095238095","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","589","48","corsage","NA","20","18440","21"
"NA","NA","95.4545454545","866.681818182","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","627","48","cryptogram","NA","21","19067","22"
"NA","NA","95.652173913","849.608695652","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","474","48","pinnacle","NA","22","19541","23"
"NA","NA","95.8333333333","840.916666667","C","['C', 'D', 'A', 'B']","1","1","M","4","NA","study","0","m","NA","NA","NA","641","48","dependent","NA","23","20182","24"
"NA","NA","96","865.76","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","1462","48","paralegal","NA","24","21644","25"
"NA","NA","96.1538461538","893.884615385","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","1597","48","guardrail","NA","25","23241","26"
"NA","NA","96.2962962963","887.962962963","C","['C', 'D', 'A', 'B']","1","1","M","8","NA","study","0","m","NA","NA","NA","734","48","torturer","NA","26","23975","27"
