"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","11944","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","9562","33","NA","NA","1","11944","1"
"NA","NA","100","2979","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2979","33","NA","NA","1","2979","1"
"NA","NA","50","2984","C","['C', 'D', 'A', 'B']","0","1","z","8","NA","practice","1","None","NA","NA","NA","2989","33","NA","NA","1","5968","2"
"NA","NA","33.3333333333","2986.33333333","C","['C', 'D', 'A', 'B']","0","1","z","6","NA","practice","1","None","NA","NA","NA","2991","33","NA","NA","1","8959","3"
"NA","NA","25","2987.5","C","['C', 'D', 'A', 'B']","0","1","z","5","NA","practice","1","None","NA","NA","NA","2991","33","NA","NA","1","11950","4"
"NA","NA","40","2705.8","C","['C', 'D', 'A', 'B']","1","1","m","7","NA","practice","1","m","NA","NA","NA","1579","33","NA","NA","2","13529","5"
"NA","NA","50","2434.33333333","C","['C', 'D', 'A', 'B']","1","1","m","4","NA","practice","1","m","NA","NA","NA","1077","33","NA","NA","3","14606","6"
"NA","NA","57.1428571429","2205.28571429","C","['C', 'D', 'A', 'B']","1","1","z","7","NA","practice","1","z","NA","NA","NA","831","33","NA","NA","4","15437","7"
"NA","NA","62.5","2060.875","C","['C', 'D', 'A', 'B']","1","1","m","6","NA","practice","1","m","NA","NA","NA","1050","33","NA","NA","5","16487","8"
"NA","NA","66.6666666667","1932.77777778","C","['C', 'D', 'A', 'B']","1","1","z","4","NA","practice","1","z","NA","NA","NA","908","33","NA","NA","6","17395","9"
"NA","NA","70","1831.4","C","['C', 'D', 'A', 'B']","1","1","z","1","NA","practice","1","z","NA","NA","NA","919","33","NA","NA","7","18314","10"
