"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","15580","NA","['D', 'A', 'B', 'C']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","7581","63","NA","NA","1","15580","1"
"NA","NA","100","2988","D","['D', 'A', 'B', 'C']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2988","63","NA","NA","1","2988","1"
"NA","NA","100","2157","D","['D', 'A', 'B', 'C']","1","1","z","8","NA","practice","1","z","NA","NA","NA","1326","63","NA","NA","2","4314","2"
"NA","NA","100","1953.33333333","D","['D', 'A', 'B', 'C']","1","1","z","6","NA","practice","1","z","NA","NA","NA","1546","63","NA","NA","3","5860","3"
"NA","NA","100","1825.75","D","['D', 'A', 'B', 'C']","1","1","z","5","NA","practice","1","z","NA","NA","NA","1443","63","NA","NA","4","7303","4"
"NA","NA","100","1566.6","D","['D', 'A', 'B', 'C']","1","1","m","7","NA","practice","1","m","NA","NA","NA","530","63","NA","NA","5","7833","5"
"NA","NA","100","1462.66666667","D","['D', 'A', 'B', 'C']","1","1","m","4","NA","practice","1","m","NA","NA","NA","943","63","NA","NA","6","8776","6"
"NA","NA","100","1344.71428571","D","['D', 'A', 'B', 'C']","1","1","z","7","NA","practice","1","z","NA","NA","NA","637","63","NA","NA","7","9413","7"
"NA","NA","100","1215.625","D","['D', 'A', 'B', 'C']","1","1","m","6","NA","practice","1","m","NA","NA","NA","312","63","NA","NA","8","9725","8"
"NA","NA","100","2990","D","['D', 'A', 'B', 'C']","1","1","None","1","NA","study","0","None","NA","NA","NA","2990","63","memento","NA","1","2990","1"
"NA","NA","50","2112.5","D","['D', 'A', 'B', 'C']","0","1","M","7","NA","study","0","z","NA","NA","NA","1235","63","whacker","NA","1","4225","2"
"NA","NA","33.3333333333","2405.66666667","D","['D', 'A', 'B', 'C']","0","1","M","9","NA","study","0","None","NA","NA","NA","2992","63","showman","NA","1","7217","3"
"NA","NA","50","2315.75","D","['D', 'A', 'B', 'C']","1","1","M","5","NA","study","0","m","NA","NA","NA","2046","63","washout","NA","2","9263","4"
"NA","NA","60","1906.2","D","['D', 'A', 'B', 'C']","1","1","M","7","NA","study","0","m","NA","NA","NA","268","63","conceal","NA","3","9531","5"
"NA","NA","66.6666666667","1857.33333333","D","['D', 'A', 'B', 'C']","1","1","M","1","NA","study","0","m","NA","NA","NA","1613","63","smuggle","NA","4","11144","6"
