"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","7304","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","9049","42","NA","NA","1","7304","1"
"NA","NA","100","2984","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2984","42","NA","NA","1","2984","1"
"NA","NA","50","2987.5","C","['C', 'D', 'A', 'B']","0","1","z","8","NA","practice","1","None","NA","NA","NA","2991","42","NA","NA","1","5975","2"
"NA","NA","33.3333333333","2988.33333333","C","['C', 'D', 'A', 'B']","0","1","z","6","NA","practice","1","None","NA","NA","NA","2990","42","NA","NA","1","8965","3"
"NA","NA","25","2988.75","C","['C', 'D', 'A', 'B']","0","1","z","5","NA","practice","1","None","NA","NA","NA","2990","42","NA","NA","1","11955","4"
"NA","NA","20","2989.2","C","['C', 'D', 'A', 'B']","0","1","m","7","NA","practice","1","None","NA","NA","NA","2991","42","NA","NA","1","14946","5"
"NA","NA","33.3333333333","2698.16666667","C","['C', 'D', 'A', 'B']","1","1","m","4","NA","practice","1","m","NA","NA","NA","1243","42","NA","NA","2","16189","6"
"NA","NA","42.8571428571","2556.14285714","C","['C', 'D', 'A', 'B']","1","1","z","7","NA","practice","1","z","NA","NA","NA","1704","42","NA","NA","3","17893","7"
"NA","NA","37.5","2423","C","['C', 'D', 'A', 'B']","0","1","m","6","NA","practice","1","z","NA","NA","NA","1491","42","NA","NA","3","19384","8"
"NA","NA","33.3333333333","2422.44444444","C","['C', 'D', 'A', 'B']","0","1","z","4","NA","practice","1","m","NA","NA","NA","2418","42","NA","NA","3","21802","9"
"NA","NA","40","2299.7","C","['C', 'D', 'A', 'B']","1","1","z","1","NA","practice","1","z","NA","NA","NA","1195","42","NA","NA","4","22997","10"
"NA","NA","45.4545454545","2177.45454545","C","['C', 'D', 'A', 'B']","1","1","m","8","NA","practice","1","m","NA","NA","NA","955","42","NA","NA","5","23952","11"
"NA","NA","50","2065.5","C","['C', 'D', 'A', 'B']","1","1","z","3","NA","practice","1","z","NA","NA","NA","834","42","NA","NA","6","24786","12"
"NA","NA","53.8461538462","2073.30769231","C","['C', 'D', 'A', 'B']","1","1","m","3","NA","practice","1","m","NA","NA","NA","2167","42","NA","NA","7","26953","13"
"NA","NA","50","2138.92857143","C","['C', 'D', 'A', 'B']","0","1","m","2","NA","practice","1","None","NA","NA","NA","2992","42","NA","NA","7","29945","14"
"NA","NA","53.3333333333","2079.13333333","C","['C', 'D', 'A', 'B']","1","1","z","3","NA","practice","1","z","NA","NA","NA","1242","42","NA","NA","8","31187","15"
"NA","NA","56.25","2017.125","C","['C', 'D', 'A', 'B']","1","1","m","2","NA","practice","1","m","NA","NA","NA","1087","42","NA","NA","9","32274","16"
"NA","NA","52.9411764706","2074.41176471","C","['C', 'D', 'A', 'B']","0","1","z","3","NA","practice","1","None","NA","NA","NA","2991","42","NA","NA","9","35265","17"
"NA","NA","55.5555555556","2003.33333333","C","['C', 'D', 'A', 'B']","1","1","m","9","NA","practice","1","m","NA","NA","NA","795","42","NA","NA","10","36060","18"
"NA","NA","57.8947368421","1934.47368421","C","['C', 'D', 'A', 'B']","1","1","m","3","NA","practice","1","m","NA","NA","NA","695","42","NA","NA","11","36755","19"
"NA","NA","60","1865.25","C","['C', 'D', 'A', 'B']","1","1","m","3","NA","practice","1","m","NA","NA","NA","550","42","NA","NA","12","37305","20"
"NA","NA","57.1428571429","1918.85714286","C","['C', 'D', 'A', 'B']","0","1","m","2","NA","practice","1","None","NA","NA","NA","2991","42","NA","NA","12","40296","21"
"NA","NA","54.5454545455","1852.27272727","C","['C', 'D', 'A', 'B']","0","1","z","5","NA","practice","1","m","NA","NA","NA","454","42","NA","NA","12","40750","22"
"NA","NA","56.5217391304","1799","C","['C', 'D', 'A', 'B']","1","1","m","4","NA","practice","1","m","NA","NA","NA","627","42","NA","NA","13","41377","23"
"NA","NA","58.3333333333","1752.125","C","['C', 'D', 'A', 'B']","1","1","z","5","NA","practice","1","z","NA","NA","NA","674","42","NA","NA","14","42051","24"
"NA","NA","60","1703","C","['C', 'D', 'A', 'B']","1","1","m","4","NA","practice","1","m","NA","NA","NA","524","42","NA","NA","15","42575","25"
"NA","NA","61.5384615385","1659.53846154","C","['C', 'D', 'A', 'B']","1","1","z","9","NA","practice","1","z","NA","NA","NA","573","42","NA","NA","16","43148","26"
"NA","NA","62.962962963","1620.96296296","C","['C', 'D', 'A', 'B']","1","1","m","6","NA","practice","1","m","NA","NA","NA","618","42","NA","NA","17","43766","27"
"NA","NA","64.2857142857","1584.03571429","C","['C', 'D', 'A', 'B']","1","1","z","8","NA","practice","1","z","NA","NA","NA","587","42","NA","NA","18","44353","28"
"NA","NA","65.5172413793","1553.96551724","C","['C', 'D', 'A', 'B']","1","1","z","6","NA","practice","1","z","NA","NA","NA","712","42","NA","NA","19","45065","29"
"NA","NA","66.6666666667","1525.5","C","['C', 'D', 'A', 'B']","1","1","z","8","NA","practice","1","z","NA","NA","NA","700","42","NA","NA","20","45765","30"
"NA","NA","100","2990","C","['C', 'D', 'A', 'B']","1","1","None","1","NA","study","0","None","NA","NA","NA","2990","42","propose","NA","1","2990","1"
"NA","NA","50","2009","C","['C', 'D', 'A', 'B']","0","1","M","3","NA","study","0","z","NA","NA","NA","1028","42","stoma","NA","1","4018","2"
"NA","NA","33.3333333333","2336","C","['C', 'D', 'A', 'B']","0","1","M","5","NA","study","0","None","NA","NA","NA","2990","42","needy","NA","1","7008","3"
"NA","NA","25","2499.75","C","['C', 'D', 'A', 'B']","0","1","M","2","NA","study","0","None","NA","NA","NA","2991","42","burlesque","NA","1","9999","4"
"NA","NA","20","2598.2","C","['C', 'D', 'A', 'B']","0","1","Z","5","NA","study","0","None","NA","NA","NA","2992","42","abrasion","NA","1","12991","5"
"NA","NA","33.3333333333","2247.66666667","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","495","42","absinthe","NA","2","13486","6"
"NA","NA","42.8571428571","2118.14285714","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","1341","42","flail","NA","3","14827","7"
"NA","NA","50","2100.875","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","1980","42","distract","NA","4","16807","8"
"NA","NA","44.4444444444","2199.88888889","C","['C', 'D', 'A', 'B']","0","1","M","8","NA","study","0","None","NA","NA","NA","2992","42","excrete","NA","4","19799","9"
"NA","NA","50","2034.5","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","546","42","splendid","NA","5","20345","10"
"NA","NA","54.5454545455","1924.54545455","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","825","42","aspirate","NA","6","21170","11"
"NA","NA","50","1819.08333333","C","['C', 'D', 'A', 'B']","0","1","Z","4","NA","study","0","m","NA","NA","NA","659","42","afterbirth","NA","6","21829","12"
"NA","NA","53.8461538462","1824.15384615","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","1885","42","endorphin","NA","7","23714","13"
"NA","NA","57.1428571429","1751.78571429","C","['C', 'D', 'A', 'B']","1","1","M","8","NA","study","0","m","NA","NA","NA","811","42","poisonous","NA","8","24525","14"
"NA","NA","60","1723.2","C","['C', 'D', 'A', 'B']","1","1","Z","2","NA","study","0","z","NA","NA","NA","1323","42","agenda","NA","9","25848","15"
"NA","NA","56.25","1650.625","C","['C', 'D', 'A', 'B']","0","1","Z","8","NA","study","0","m","NA","NA","NA","562","42","urinary","NA","9","26410","16"
"NA","NA","58.8235294118","1593.05882353","C","['C', 'D', 'A', 'B']","1","1","Z","2","NA","study","0","z","NA","NA","NA","672","42","retention","NA","10","27082","17"
"NA","NA","55.5555555556","1536.66666667","C","['C', 'D', 'A', 'B']","0","1","Z","7","NA","study","0","m","NA","NA","NA","578","42","dinette","NA","10","27660","18"
"NA","NA","57.8947368421","1539.05263158","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","1582","42","soul","NA","11","29242","19"
"NA","NA","60","1491.5","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","588","42","slight","NA","12","29830","20"
"NA","NA","61.9047619048","1447.71428571","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","572","42","such","NA","13","30402","21"
"NA","NA","63.6363636364","1407.45454545","C","['C', 'D', 'A', 'B']","1","1","Z","9","NA","study","0","z","NA","NA","NA","562","42","carnal","NA","14","30964","22"
"NA","NA","65.2173913043","1367.04347826","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","478","42","worthless","NA","15","31442","23"
"NA","NA","66.6666666667","1330.25","C","['C', 'D', 'A', 'B']","1","1","Z","8","NA","study","0","z","NA","NA","NA","484","42","canola","NA","16","31926","24"
