"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","3948","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","10717","39","NA","NA","1","3948","1"
"NA","NA","100","2977","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2977","39","NA","NA","1","2977","1"
"NA","NA","100","2049.5","C","['C', 'D', 'A', 'B']","1","1","z","8","NA","practice","1","z","NA","NA","NA","1122","39","NA","NA","2","4099","2"
"NA","NA","66.6666666667","2363.33333333","C","['C', 'D', 'A', 'B']","0","1","z","6","NA","practice","1","None","NA","NA","NA","2991","39","NA","NA","2","7090","3"
"NA","NA","75","2007.25","C","['C', 'D', 'A', 'B']","1","1","z","5","NA","practice","1","z","NA","NA","NA","939","39","NA","NA","3","8029","4"
"NA","NA","60","2204","C","['C', 'D', 'A', 'B']","0","1","m","7","NA","practice","1","None","NA","NA","NA","2991","39","NA","NA","3","11020","5"
"NA","NA","66.6666666667","2049.83333333","C","['C', 'D', 'A', 'B']","1","1","m","4","NA","practice","1","m","NA","NA","NA","1279","39","NA","NA","4","12299","6"
"NA","NA","71.4285714286","1862.28571429","C","['C', 'D', 'A', 'B']","1","1","z","7","NA","practice","1","z","NA","NA","NA","737","39","NA","NA","5","13036","7"
"NA","NA","75","1730.25","C","['C', 'D', 'A', 'B']","1","1","m","6","NA","practice","1","m","NA","NA","NA","806","39","NA","NA","6","13842","8"
"NA","NA","77.7777777778","1615.77777778","C","['C', 'D', 'A', 'B']","1","1","z","4","NA","practice","1","z","NA","NA","NA","700","39","NA","NA","7","14542","9"
"NA","NA","80","1637.9","C","['C', 'D', 'A', 'B']","1","1","z","1","NA","practice","1","z","NA","NA","NA","1837","39","NA","NA","8","16379","10"
"NA","NA","81.8181818182","1541.36363636","C","['C', 'D', 'A', 'B']","1","1","m","8","NA","practice","1","m","NA","NA","NA","576","39","NA","NA","9","16955","11"
"NA","NA","83.3333333333","1472.66666667","C","['C', 'D', 'A', 'B']","1","1","z","3","NA","practice","1","z","NA","NA","NA","717","39","NA","NA","10","17672","12"
"NA","NA","84.6153846154","1422.61538462","C","['C', 'D', 'A', 'B']","1","1","m","3","NA","practice","1","m","NA","NA","NA","822","39","NA","NA","11","18494","13"
"NA","NA","100","2991","C","['C', 'D', 'A', 'B']","1","1","None","5","NA","study","0","None","NA","NA","NA","2991","39","helper","NA","1","2991","1"
"NA","NA","100","1908","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","825","39","lyre","NA","2","3816","2"
"NA","NA","100","1498.33333333","C","['C', 'D', 'A', 'B']","1","1","Z","9","NA","study","0","z","NA","NA","NA","679","39","thingy","NA","3","4495","3"
"NA","NA","100","1310.5","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","747","39","hope","NA","4","5242","4"
"NA","NA","100","1162.4","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","570","39","thorough","NA","5","5812","5"
"NA","NA","100","1069.66666667","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","606","39","undressed","NA","6","6418","6"
"NA","NA","100","1022.85714286","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","742","39","brat","NA","7","7160","7"
"NA","NA","100","972.375","C","['C', 'D', 'A', 'B']","1","1","Z","6","NA","study","0","z","NA","NA","NA","619","39","pride","NA","8","7779","8"
"NA","NA","100","919.444444444","C","['C', 'D', 'A', 'B']","1","1","Z","6","NA","study","0","z","NA","NA","NA","496","39","regenerate","NA","9","8275","9"
"NA","NA","100","874.6","C","['C', 'D', 'A', 'B']","1","1","Z","8","NA","study","0","z","NA","NA","NA","471","39","concept","NA","10","8746","10"
"NA","NA","100","876.090909091","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","891","39","podiatrist","NA","11","9637","11"
"NA","NA","100","1020.5","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","2609","39","emcee","NA","12","12246","12"
"NA","NA","100","1047.15384615","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","1367","39","carpal","NA","13","13613","13"
"NA","NA","100","1126.57142857","C","['C', 'D', 'A', 'B']","1","1","M","8","NA","study","0","m","NA","NA","NA","2159","39","wish","NA","14","15772","14"
"NA","NA","100","1092","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","608","39","sunbather","NA","15","16380","15"
"NA","NA","100","1102.5625","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","1261","39","grader","NA","16","17641","16"
"NA","NA","100","1082.52941176","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","762","39","perhaps","NA","17","18403","17"
"NA","NA","100","1060.61111111","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","688","39","zirconium","NA","18","19091","18"
"NA","NA","100","1036.10526316","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","595","39","mentality","NA","19","19686","19"
"NA","NA","100","1019.45","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","703","39","antacid","NA","20","20389","20"
"NA","NA","100","994.047619048","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","486","39","gyration","NA","21","20875","21"
"NA","NA","100","979.818181818","C","['C', 'D', 'A', 'B']","1","1","M","4","NA","study","0","m","NA","NA","NA","681","39","tachometer","NA","22","21556","22"
"NA","NA","100","961.565217391","C","['C', 'D', 'A', 'B']","1","1","Z","3","NA","study","0","z","NA","NA","NA","560","39","fake","NA","23","22116","23"
"NA","NA","100","950.458333333","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","695","39","tailcoat","NA","24","22811","24"
"NA","NA","100","933.96","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","538","39","broiler","NA","25","23349","25"
"NA","NA","100","920.923076923","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","595","39","friendly","NA","26","23944","26"
"NA","NA","100","912.074074074","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","682","39","necessary","NA","27","24626","27"
"NA","NA","100","901.678571429","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","621","39","eventually","NA","28","25247","28"
"NA","NA","100","885.517241379","C","['C', 'D', 'A', 'B']","1","1","Z","5","NA","study","0","z","NA","NA","NA","433","39","micrometer","NA","29","25680","29"
"NA","NA","100","878.6","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","678","39","fortunate","NA","30","26358","30"
"NA","NA","100","918.161290323","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","2105","39","patience","NA","31","28463","31"
"NA","NA","100","926.40625","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","1182","39","manicotti","NA","32","29645","32"
"NA","NA","100","938.303030303","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","1319","39","heavenly","NA","33","30964","33"
"NA","NA","100","933.323529412","C","['C', 'D', 'A', 'B']","1","1","M","9","NA","study","0","m","NA","NA","NA","769","39","scurry","NA","34","31733","34"
"NA","NA","100","929.685714286","C","['C', 'D', 'A', 'B']","1","1","M","8","NA","study","0","m","NA","NA","NA","806","39","glycerin","NA","35","32539","35"
"NA","NA","100","921.138888889","C","['C', 'D', 'A', 'B']","1","1","Z","8","NA","study","0","z","NA","NA","NA","622","39","mega","NA","36","33161","36"
"NA","NA","100","916.432432432","C","['C', 'D', 'A', 'B']","1","1","Z","8","NA","study","0","z","NA","NA","NA","747","39","retinal","NA","37","33908","37"
"NA","NA","100","913.789473684","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","816","39","crosswalk","NA","38","34724","38"
"NA","NA","100","911.358974359","C","['C', 'D', 'A', 'B']","1","1","M","1","NA","study","0","m","NA","NA","NA","819","39","reign","NA","39","35543","39"
"NA","NA","100","931.1","C","['C', 'D', 'A', 'B']","1","1","M","2","NA","study","0","m","NA","NA","NA","1701","39","commissary","NA","40","37244","40"
"NA","NA","100","927.243902439","C","['C', 'D', 'A', 'B']","1","1","Z","1","NA","study","0","z","NA","NA","NA","773","39","fossilized","NA","41","38017","41"
"NA","NA","100","924.880952381","C","['C', 'D', 'A', 'B']","1","1","M","8","NA","study","0","m","NA","NA","NA","828","39","disarm","NA","42","38845","42"
"NA","NA","100","921.674418605","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","787","39","ordinary","NA","43","39632","43"
"NA","NA","100","918.818181818","C","['C', 'D', 'A', 'B']","1","1","M","3","NA","study","0","m","NA","NA","NA","796","39","barely","NA","44","40428","44"
"NA","NA","100","914.844444444","C","['C', 'D', 'A', 'B']","1","1","M","7","NA","study","0","m","NA","NA","NA","740","39","stylish","NA","45","41168","45"
"NA","NA","100","912.586956522","C","['C', 'D', 'A', 'B']","1","1","M","8","NA","study","0","m","NA","NA","NA","811","39","halitosis","NA","46","41979","46"
"NA","NA","100","903.574468085","C","['C', 'D', 'A', 'B']","1","1","Z","7","NA","study","0","z","NA","NA","NA","489","39","reiterate","NA","47","42468","47"
"NA","NA","100","927.0625","C","['C', 'D', 'A', 'B']","1","1","M","6","NA","study","0","m","NA","NA","NA","2031","39","converse","NA","48","44499","48"
"NA","NA","100","927.183673469","C","['C', 'D', 'A', 'B']","1","1","Z","6","NA","study","0","z","NA","NA","NA","933","39","bondage","NA","49","45432","49"
"NA","NA","100","923","C","['C', 'D', 'A', 'B']","1","1","Z","2","NA","study","0","z","NA","NA","NA","718","39","unzip","NA","50","46150","50"
"NA","NA","100","919.333333333","C","['C', 'D', 'A', 'B']","1","1","Z","8","NA","study","0","z","NA","NA","NA","736","39","horrible","NA","51","46886","51"
