"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","16732","NA","['C', 'D', 'A', 'B']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","7757","44","NA","NA","1","16732","1"
"NA","NA","100","2984","C","['C', 'D', 'A', 'B']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2984","44","NA","NA","1","2984","1"
"NA","NA","50","2986.5","C","['C', 'D', 'A', 'B']","0","1","z","8","NA","practice","1","None","NA","NA","NA","2989","44","NA","NA","1","5973","2"
"NA","NA","66.6666666667","2645.66666667","C","['C', 'D', 'A', 'B']","1","1","z","6","NA","practice","1","z","NA","NA","NA","1964","44","NA","NA","2","7937","3"
"NA","NA","75","2000.5","C","['C', 'D', 'A', 'B']","1","1","z","5","NA","practice","1","z","NA","NA","NA","65","44","NA","NA","3","8002","4"
"NA","NA","80","1854.2","C","['C', 'D', 'A', 'B']","1","1","m","7","NA","practice","1","m","NA","NA","NA","1269","44","NA","NA","4","9271","5"
"NA","NA","66.6666666667","1755.66666667","C","['C', 'D', 'A', 'B']","0","1","m","4","NA","practice","1","z","NA","NA","NA","1263","44","NA","NA","4","10534","6"
"NA","NA","57.1428571429","1613.85714286","C","['C', 'D', 'A', 'B']","0","1","z","7","NA","practice","1","m","NA","NA","NA","763","44","NA","NA","4","11297","7"
"NA","NA","50","1574.625","C","['C', 'D', 'A', 'B']","0","1","m","6","NA","practice","1","z","NA","NA","NA","1300","44","NA","NA","4","12597","8"
"NA","NA","55.5555555556","1589.55555556","C","['C', 'D', 'A', 'B']","1","1","z","4","NA","practice","1","z","NA","NA","NA","1709","44","NA","NA","5","14306","9"
"NA","NA","60","1514.3","C","['C', 'D', 'A', 'B']","1","1","z","1","NA","practice","1","z","NA","NA","NA","837","44","NA","NA","6","15143","10"
"NA","NA","63.6363636364","1416.63636364","C","['C', 'D', 'A', 'B']","1","1","m","8","NA","practice","1","m","NA","NA","NA","440","44","NA","NA","7","15583","11"
"NA","NA","66.6666666667","1387.58333333","C","['C', 'D', 'A', 'B']","1","1","z","3","NA","practice","1","z","NA","NA","NA","1068","44","NA","NA","8","16651","12"
"NA","NA","69.2307692308","1412.84615385","C","['C', 'D', 'A', 'B']","1","1","m","3","NA","practice","1","m","NA","NA","NA","1716","44","NA","NA","9","18367","13"
