"Ans","Expression","acc","avg_rt","condition","conditionorders","correct","correct_consent_resp","correct_response","nbackdigit","oldnew","phase","practice","response","response_age_form","response_feedback_resp","response_gender_form","response_time","subject_nr","target","test_word","total_correct","total_response_time","total_responses"
"NA","NA","100","9017","NA","['D', 'A', 'B', 'C']","undefined","1","NA","NA","NA","NA","NA","return","NA","NA","NA","4730","51","NA","NA","1","9017","1"
"NA","NA","100","2984","D","['D', 'A', 'B', 'C']","1","1","None","8","NA","practice","1","None","NA","NA","NA","2984","51","NA","NA","1","2984","1"
"NA","NA","100","1943","D","['D', 'A', 'B', 'C']","1","1","z","8","NA","practice","1","z","NA","NA","NA","902","51","NA","NA","2","3886","2"
"NA","NA","100","1612.66666667","D","['D', 'A', 'B', 'C']","1","1","z","6","NA","practice","1","z","NA","NA","NA","952","51","NA","NA","3","4838","3"
"NA","NA","100","1401.25","D","['D', 'A', 'B', 'C']","1","1","z","5","NA","practice","1","z","NA","NA","NA","767","51","NA","NA","4","5605","4"
"NA","NA","100","1282.4","D","['D', 'A', 'B', 'C']","1","1","m","7","NA","practice","1","m","NA","NA","NA","807","51","NA","NA","5","6412","5"
"NA","NA","100","1217.5","D","['D', 'A', 'B', 'C']","1","1","m","4","NA","practice","1","m","NA","NA","NA","893","51","NA","NA","6","7305","6"
"NA","NA","100","1135.42857143","D","['D', 'A', 'B', 'C']","1","1","z","7","NA","practice","1","z","NA","NA","NA","643","51","NA","NA","7","7948","7"
"NA","NA","100","1096.625","D","['D', 'A', 'B', 'C']","1","1","m","6","NA","practice","1","m","NA","NA","NA","825","51","NA","NA","8","8773","8"
"NA","NA","100","2992","D","['D', 'A', 'B', 'C']","1","1","None","4","NA","study","0","None","NA","NA","NA","2992","51","whaling","NA","1","2992","1"
"NA","NA","100","1803.5","D","['D', 'A', 'B', 'C']","1","1","Z","8","NA","study","0","z","NA","NA","NA","615","51","rampage","NA","2","3607","2"
"NA","NA","100","1424.33333333","D","['D', 'A', 'B', 'C']","1","1","Z","6","NA","study","0","z","NA","NA","NA","666","51","lineage","NA","3","4273","3"
"NA","NA","100","1315.75","D","['D', 'A', 'B', 'C']","1","1","Z","7","NA","study","0","z","NA","NA","NA","990","51","washout","NA","4","5263","4"
"NA","NA","100","1232","D","['D', 'A', 'B', 'C']","1","1","M","6","NA","study","0","m","NA","NA","NA","897","51","stagger","NA","5","6160","5"
"NA","NA","100","1149","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","734","51","agitate","NA","6","6894","6"
"NA","NA","100","1085.85714286","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","707","51","immerse","NA","7","7601","7"
"NA","NA","100","1031.75","D","['D', 'A', 'B', 'C']","1","1","Z","4","NA","study","0","z","NA","NA","NA","653","51","segment","NA","8","8254","8"
"NA","NA","100","994.222222222","D","['D', 'A', 'B', 'C']","1","1","Z","8","NA","study","0","z","NA","NA","NA","694","51","rambler","NA","9","8948","9"
"NA","NA","100","981.1","D","['D', 'A', 'B', 'C']","1","1","Z","7","NA","study","0","z","NA","NA","NA","863","51","memento","NA","10","9811","10"
"NA","NA","100","950.454545455","D","['D', 'A', 'B', 'C']","1","1","M","6","NA","study","0","m","NA","NA","NA","644","51","prosper","NA","11","10455","11"
"NA","NA","100","939.25","D","['D', 'A', 'B', 'C']","1","1","Z","1","NA","study","0","z","NA","NA","NA","816","51","glacial","NA","12","11271","12"
"NA","NA","100","917.615384615","D","['D', 'A', 'B', 'C']","1","1","M","4","NA","study","0","m","NA","NA","NA","658","51","hydrate","NA","13","11929","13"
"NA","NA","100","902.142857143","D","['D', 'A', 'B', 'C']","1","1","Z","6","NA","study","0","z","NA","NA","NA","701","51","roundup","NA","14","12630","14"
